Name,MolWeight,SMILES,toxicity_score,NumAtoms,NumHeavyAtoms,NumRotatableBonds,MolFormula
NCGC00254176-01,354.491,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1_modified,12.991000000000003,20,20,3,C14H9Cl5_modified
NCGC00260172-01,368.346,CCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F_modified,13.671400000000009,24,24,10,C14H27F6N2P_modified
NCGC00255309-01,370.915,N#Cc1cc(I)c(O)c(I)c1_modified,4.946159999999999,12,12,1,C7H3I2NO_modified
NCGC00254035-01,154.596,O=C(CCl)c1ccccc1_modified,4.2162,11,11,3,C8H7ClO_modified
NCGC00249610-01,347.38900000000007,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C_modified,0.4208000000000006,24,24,4,C14H21NO7S_modified
NCGC00254890-01,370.49,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl_modified,11.199000000000003,21,21,3,C14H9Cl5O_modified
NCGC00259285-01,317.59900000000005,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1_modified,9.199800000000003,20,20,3,C14H11Cl3O2_modified
NCGC00255099-01,276.915,N#Cc1cc(Br)c(O)c(Br)c1_modified,5.57776,12,12,1,C7H3Br2NO_modified
NCGC00257160-01,303.84900000000016,CCCC[Sn](Cl)(Cl)CCCC_modified,9.012800000000007,12,12,7,C8H18Cl2Sn_modified
NCGC00257950-01,243.69,CN1CCc2cc3c(cc2C1O)OCO3.Cl_modified,2.6318,17,17,1,C11H14ClNO3_modified
NCGC00260506-01,212.679,Clc1ccc2cc3ccccc3cc2c1_modified,9.292800000000005,16,16,1,C14H9Cl_modified
NCGC00259100-01,297.18500000000006,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl_modified,8.267600000000005,20,20,7,C14H14Cl2N2O_modified
NCGC00255338-01,466.47900000000016,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1_modified,11.260000000000009,28,28,11,C16H20O6P2S3_modified
NCGC00258464-01,231.893,Oc1c(Cl)c(Cl)cc(Cl)c1Cl_modified,8.0116,12,12,1,C6H2Cl4O_modified
NCGC00260031-01,1255.4379999999994,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O_modified,1.4512800000000063,91,91,9,C62H86N12O16_modified
NCGC00255892-01,284.19,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl_modified,8.337600000000005,19,19,6,C13H15Cl2N3_modified
NCGC00258795-01,371.524,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1_modified,11.992200000000011,29,29,9,C26H29NO_modified
NCGC00257951-01,553.5710000000004,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.Cl_modified,11.574000000000016,38,38,8,C29H42Cl2N2O4_modified
NCGC00182056-03,305.97799999999995,CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-]_modified,5.575600000000003,21,21,15,C18H40ClN_modified
NCGC00094791-01,404.81600000000014,CC[Hg]Sc1ccccc1C(=O)[O-].[Na+]_modified,-2.8362,15,15,5,C9H9HgNaO2S_modified
NCGC00091826-01,226.323,CC(C)Nc1ccc(Nc2ccccc2)cc1_modified,8.501000000000005,18,18,5,C15H18N2_modified
NCGC00014648-01,482.5020000000001,Cl.O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1_modified,10.819400000000009,31,31,5,C22H25Cl2N3OS2_modified
NCGC00255647-01,225.185,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]_modified,4.15236,16,16,4,C7H3N3O4S_modified
NCGC00259116-01,193.249,Nc1ccc2cc3ccccc3cc2c1_modified,7.150400000000002,16,16,1,C14H11N_modified
NCGC00094897-01,409.5070000000002,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O_modified,8.781000000000006,30,30,3,C23H23NO4S_modified
NCGC00254812-01,291.9509999999999,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-]_modified,4.795400000000001,20,20,14,C17H38ClN_modified
NCGC00166247-01,480.393,CCN1C(=CC=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-]_modified,5.203200000000001,29,29,5,C25H25IN2_modified
NCGC00260085-01,297.995,O.O.O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[Na+].[Na+]_modified,-21.135999999999996,14,14,3,H4Cr2Na2O9_modified
NCGC00183121-01,317.71000000000004,[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-]_modified,3.500599999999999,18,18,5,C10H8N2O2S2Zn_modified
NCGC00013058-01,927.0200000000004,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.O=C(O)C(=O)O.O=C([O-])C(=O)O.O=C([O-])C(=O)O_modified,7.169200000000008,69,69,7,C52H54N4O12_modified
NCGC00181785-01,538.4640000000002,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1_modified,12.682600000000011,38,38,7,C23H25F7N4O3_modified
NCGC00016423-03,518.5620000000004,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O_modified,12.764480000000018,39,39,6,C30H30O8_modified
NCGC00260546-01,596.117,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC_modified,19.389199999999995,28,28,21,C24H54OSn2_modified
NCGC00165846-02,506.4780000000004,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl_modified,7.947400000000006,35,35,11,C25H33Cl2N5O2_modified
NCGC00091034-02,300.59399999999994,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl_modified,5.8270000000000035,17,17,2,C9H8Cl3NO2S_modified
NCGC00254978-01,296.562,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl_modified,6.517000000000001,17,17,2,C9H4Cl3NO2S_modified
NCGC00091195-04,406.907,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl_modified,13.218000000000002,22,22,3,C13H6Cl6O2_modified
NCGC00181136-01,257.076,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl_modified,7.793400000000002,17,17,3,C10H6Cl2N2O2_modified
NCGC00254381-01,530.7160000000002,CS(=O)(=O)O.Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C_modified,8.186440000000006,37,37,5,C26H34N4O4S2_modified
NCGC00182968-01,329.3710000000001,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1_modified,6.653000000000004,25,25,5,C19H20FNO3_modified
NCGC00181782-02,440.9500000000002,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1_modified,9.255200000000007,32,32,6,C24H26ClFN4O_modified
NCGC00165753-01,408.5790000000004,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1_modified,8.687400000000007,30,30,14,C24H40O5_modified
NCGC00091258-01,223.486,O=C(CCl)c1ccc(Cl)cc1Cl_modified,6.829800000000002,13,13,3,C8H5Cl3O_modified
NCGC00091258-02,223.486,O=C(CCl)c1ccc(Cl)cc1Cl_modified,6.829800000000002,13,13,3,C8H5Cl3O_modified
NCGC00167550-01,765.0380000000001,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C_modified,12.868000000000013,55,55,13,C43H72O11_modified
NCGC00017257-09,403.5260000000002,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21_modified,8.129400000000006,31,31,5,C25H29N3O2_modified
NCGC00181021-01,384.5160000000001,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132_modified,8.516600000000007,29,29,2,C24H32O4_modified
NCGC00259257-01,198.225,O=Nc1ccc(Nc2ccccc2)cc1_modified,7.656200000000004,16,16,4,C12H10N2O_modified
NCGC00017159-05,368.3850000000001,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O_modified,6.739800000000005,28,28,9,C21H20O6_modified
NCGC00254922-01,262.43699999999995,CCCCCCCCCCCCc1ccc(O)cc1_modified,11.711200000000012,20,20,12,C18H30O_modified
NCGC00181776-01,320.5740000000002,S=C(SSC(=S)N1CCCCC1)N1CCCCC1_modified,7.818800000000007,19,19,1,C12H20N2S4_modified
NCGC00091387-01,394.316,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-]_modified,2.2716,26,26,3,C21H20BrN3_modified
NCGC00260233-01,185.698,CCCC[n+]1ccc(C)cc1.[Cl-]_modified,-1.8267599999999968,13,13,4,C10H16ClN_modified
NCGC00167554-01,960.822,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+]_modified,-13.368720000000005,63,63,10,C34H24N6Na4O14S4_modified
NCGC00163509-01,537.0820000000002,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+]_modified,4.2918,36,36,12,C26H26ClN2NaO3S2_modified
NCGC00254404-01,305.834,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2]_modified,1.5142000000000004,14,14,1,C6H12N2S4Zn_modified
NCGC00017358-05,394.4230000000001,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1_modified,7.406600000000004,30,30,4,C23H22O6_modified
NCGC00255834-01,366.766,CC(O)C(=O)O[Hg]c1ccccc1_modified,0.4667999999999994,14,14,4,C9H10HgO3_modified
NCGC00164446-01,333.4530000000002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1_modified,7.859800000000005,24,24,6,C18H23NO3S_modified
NCGC00164543-01,541.4660000000003,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl_modified,11.482800000000015,37,37,9,C27H32Cl2F2N2O3_modified
NCGC00183875-01,441.9020000000002,Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1_modified,5.570800000000002,31,31,7,C22H26ClF2NO4_modified
NCGC00168785-01,407.6440000000001,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl_modified,7.072960000000004,27,27,4,C17H9Cl3N4O2_modified
NCGC00159510-02,448.39400000000006,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1_modified,9.71860000000001,31,31,8,C23H27Cl2N3O2_modified
NCGC00015656-06,264.372,CN1CCN2c3ccccc3Cc3ccccc3C2C1_modified,6.167800000000003,21,21,1,C18H20N2_modified
NCGC00259874-01,130.197,N#CSCSC#N_modified,2.74492,8,8,3,C3H2N2S2_modified
NCGC00256495-01,253.26900000000003,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1_modified,1.6668000000000003,20,20,2,C12H11N7_modified
NCGC00016740-13,383.4080000000002,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC_modified,3.569199999999999,29,29,5,C19H21N5O4_modified
NCGC00160507-01,985.1270000000006,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O_modified,1.226200000000015,70,70,12,C49H76O20_modified
NCGC00186050-01,412.9460000000002,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1_modified,7.618000000000004,29,29,5,C21H21ClN4OS_modified
NCGC00165957-04,567.0600000000002,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1_modified,6.399200000000004,39,39,10,C26H31ClN2O8S_modified
NCGC00095264-01,214.051,Oc1c(Cl)cc(Cl)c2cccnc12_modified,6.494400000000001,14,14,1,C9H5Cl2NO_modified
NCGC00258668-01,368.3850000000001,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O_modified,6.739800000000005,28,28,9,C21H20O6_modified
NCGC00015523-02,110.11199999999998,Oc1ccc(O)cc1_modified,2.1956,9,9,1,C6H6O2_modified
NCGC00257718-01,262.43699999999995,CCCCCCCCCCCCc1ccccc1O_modified,11.711200000000012,20,20,12,C18H30O_modified
NCGC00163507-01,563.5770000000005,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-]_modified,6.650800000000004,37,37,17,C29H43BrN2O4_modified
NCGC00259856-01,294.181,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+]_modified,-17.8372,12,12,3,Cr2K2O7_modified
NCGC00166114-02,691.859,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+]_modified,-1.8802000000000012,32,32,3,C20H6Br4Na2O5_modified
NCGC00017089-01,692.8630000000005,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1.[Na+]_modified,-0.1155999999999828,49,49,11,C36H61NaO11_modified
NCGC00182049-01,272.285,O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1_modified,8.242800000000004,20,20,5,C13H8N2O3S_modified
NCGC00164582-01,320.3920000000001,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O_modified,7.907800000000004,25,25,5,C20H20N2O2_modified
NCGC00161326-04,400.6470000000002,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12_modified,13.467800000000016,30,30,7,C27H44O2_modified
NCGC00018254-03,310.40000000000003,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1_modified,10.37560000000001,25,25,5,C22H18N2_modified
NCGC00181353-01,369.5050000000003,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC_modified,9.42900000000001,28,28,3,C23H31NO3_modified
NCGC00167508-01,441.5240000000002,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C_modified,5.1264,33,33,4,C25H31NO6_modified
NCGC00016436-01,494.5310000000002,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C_modified,5.875200000000002,36,36,4,C26H32F2O7_modified
NCGC00229513-01,540.7080000000002,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](C(C)C)NC1=O_modified,2.8592000000000017,37,37,3,C24H36N4O6S2_modified
NCGC00167472-01,298.298,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1_modified,5.49,23,23,3,C16H14N2O4_modified
NCGC00183008-01,489.0880000000002,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C_modified,14.372640000000015,35,35,7,C28H29ClN4S_modified
NCGC00183024-01,844.45,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1_modified,12.328440000000011,61,61,22,C46H58ClN5O8_modified
NCGC00247733-01,504.1110000000003,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl_modified,9.671200000000011,36,36,5,C29H42ClNO4_modified
NCGC00254174-01,543.0820000000002,CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1.Cl_modified,6.835800000000005,37,37,12,C25H35ClN2O7S_modified
NCGC00167481-01,848.3390000000002,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC.Cl_modified,7.159000000000007,60,60,10,C42H54ClNO15_modified
NCGC00015089-08,229.631,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N_modified,-2.1646599999999996,16,16,2,C6H8ClN7O_modified
NCGC00254266-01,409.78200000000015,ClC1=C(Cl)[C@@]2(Cl)[C@@H]3[C@@H](Cl)C(Cl)C[C@@H]3C1(Cl)C2(Cl)Cl_modified,11.365600000000002,19,19,1,C10H6Cl8_modified
NCGC00015735-07,327.12300000000005,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O_modified,7.719000000000002,22,22,4,C13H8Cl2N2O4_modified
NCGC00015264-08,314.86,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21_modified,9.056800000000008,23,23,5,C19H23ClN2_modified
NCGC00258475-01,663.9030000000001,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C_modified,8.503240000000005,46,46,10,C33H49N3O7S2_modified
NCGC00260200-01,480.56199999999984,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F_modified,19.912999999999993,32,32,18,C22H43F6N2P_modified
NCGC00015436-07,437.5310000000002,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1_modified,8.616200000000006,31,31,7,C22H26F3N3OS_modified
NCGC00015428-08,309.331,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1_modified,8.870000000000006,23,23,7,C17H18F3NO_modified
NCGC00257001-01,193.249,Nc1ccc2cc3ccccc3cc2c1_modified,7.150400000000002,16,16,1,C14H11N_modified
NCGC00183877-01,424.6220000000002,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O_modified,10.244600000000013,31,31,17,C25H44O5_modified
NCGC00254659-01,367.03600000000006,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1_modified,3.2916000000000003,21,21,4,C18H16OSn_modified
NCGC00168787-01,327.46800000000013,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC_modified,8.287400000000009,25,25,2,C21H29NO2_modified
NCGC00160352-01,320.757,NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21_modified,6.439200000000003,22,22,3,C14H9ClN2O3S_modified
NCGC00259413-01,281.093,CCCCNC(=O)OCC#CI_modified,3.8172,13,13,5,C8H12INO2_modified
NCGC00181120-01,643.7150000000004,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O_modified,5.831,46,46,12,C31H37N3O10S_modified
NCGC00024928-06,563.6470000000003,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O_modified,9.495200000000004,42,42,14,C32H37NO8_modified
NCGC00257296-01,421.51800000000014,CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1_modified,12.119800000000012,31,31,7,C24H23NO4S_modified
NCGC00254129-01,657.7800000000001,CCc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2CN2CCN(c3ccc(OC)cc3)CC2)ccc1OCC(=O)O_modified,14.955600000000018,46,46,13,C33H34F3N3O4S2_modified
NCGC00016856-01,372.5050000000001,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C_modified,7.380800000000006,28,28,2,C23H32O4_modified
NCGC00090797-03,780.9490000000002,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O_modified,4.436200000000006,56,56,8,C41H64O14_modified
NCGC00095172-01,217.26799999999997,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31_modified,2.81,17,17,1,C13H15NO2_modified
NCGC00254946-01,302.41400000000004,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O_modified,8.004000000000007,23,23,6,C19H26O3_modified
NCGC00159544-01,428.5360000000002,CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21_modified,8.405600000000007,33,33,4,C26H28N4O2_modified
NCGC00254467-01,151.18999999999997,O=c1[nH]sc2ccccc12_modified,3.1792,11,11,1,C7H5NOS_modified
NCGC00016247-01,196.202,C[C@@]12C(=O)OC(=O)[C@]1(C)C1CCC2O1_modified,1.2872,15,15,1,C10H12O4_modified
NCGC00260151-01,473.5940000000001,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12_modified,12.150400000000014,35,35,8,C28H27NO4S_modified
NCGC00016389-01,324.38000000000005,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O_modified,6.986800000000004,25,25,6,C19H20N2O3_modified
NCGC00015894-02,228.247,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1_modified,5.947600000000003,18,18,3,C14H12O3_modified
NCGC00159459-02,433.5010000000003,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2_modified,5.04804,32,32,10,C23H31NO7_modified
NCGC00095070-01,394.316,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-]_modified,2.2716,26,26,3,C21H20BrN3_modified
NCGC00260060-01,394.316,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-]_modified,2.2716,26,26,3,C21H20BrN3_modified
NCGC00255583-01,562.5760000000002,O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+]_modified,-0.978799999999993,39,39,8,C28H20Na2O6S2_modified
NCGC00257089-01,317.71000000000004,[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-]_modified,3.500599999999999,18,18,5,C10H8N2O2S2Zn_modified
NCGC00256048-01,222.24,C=CC(=O)OCC(O)COc1ccccc1_modified,2.311,17,17,7,C12H14O4_modified
NCGC00025125-07,399.4430000000002,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2_modified,5.743200000000002,30,30,6,C22H25NO6_modified
NCGC00095071-01,502.5790000000003,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C_modified,7.0476000000000045,37,37,4,C28H35FO7_modified
NCGC00256176-01,268.404,CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1_modified,9.683000000000009,21,21,6,C18H24N2_modified
NCGC00162150-01,492.5280000000001,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1_modified,8.551600000000008,37,37,11,C27H28N2O7_modified
NCGC00016256-08,248.71700000000004,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1_modified,5.047600000000001,18,18,3,C12H13ClN4_modified
NCGC00254242-01,325.5120000000001,CCCC[Sn](Cl)(CCCC)CCCC_modified,11.14200000000001,15,15,10,C12H27ClSn_modified
NCGC00179503-02,405.9690000000001,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1_modified,13.125200000000012,30,30,10,C26H28ClNO_modified
NCGC00167493-01,683.6330000000003,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl_modified,11.593200000000015,48,48,11,C35H40Cl2N4O6_modified
NCGC00260378-01,625.5930000000003,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O_modified,11.43740000000002,44,44,1,C34H38Cl2N2O5_modified
NCGC00015693-02,517.4100000000003,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21_modified,1.408799999999999,35,35,13,C22H30Cl2N4O6_modified
NCGC00259813-01,320.88899999999995,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl_modified,9.322400000000009,22,22,4,C17H21ClN2S_modified
NCGC00247673-01,291.8439999999999,CCCSc1cc(OC)c(CCN)cc1OC.Cl_modified,6.257800000000002,19,19,8,C13H22ClNO2S_modified
