Name,MolWeight,SMILES,toxicity_score
NCGC00258067-01,245.713,Cl.Nc1ccc2cc3ccc(N)cc3nc2c1,2.9742000000000006
NCGC00024563-02,349.8180000000002,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,1.5191999999999999
NCGC00164516-01,282.771,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1.7921
NCGC00160583-01,221.65100000000004,Nc1ncnc(Nc2ccc(Cl)cc2)n1,1.8508
NCGC00159323-03,286.718,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,2.4479
NCGC00014684-03,257.68,Clc1ccccc1-c1nc(-c2ccncc2)no1,3.4520000000000017
NCGC00024599-02,340.4920000000001,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,4.382300000000003
NCGC00255773-01,105.166,CNC(=S)NN,-1.0459999999999996
NCGC00166281-01,324.42400000000004,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,3.1732000000000014
NCGC00016804-01,369.339,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.614700000000002
NCGC00015442-02,130.07799999999995,O=c1[nH]cc(F)c(=O)[nH]1,-0.7977000000000001
NCGC00255251-01,215.25600000000003,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,2.2255000000000003
NCGC00258205-01,267.159,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.7486000000000015
NCGC00018167-03,285.69100000000003,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,-0.29740000000000044
NCGC00256885-01,254.264,COc1ccc(N)cc1N.O.O=S(=O)(O)O,-0.6178999999999997
NCGC00181052-01,782.9570000000002,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,4.044200000000004
NCGC00183138-01,1950.6810000000012,O=S(=O)(OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O,-31.312400000000054
NCGC00091708-04,492.3890000000002,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,-1.1940800000000005
NCGC00167494-01,290.44699999999995,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,3.6710000000000025
NCGC00159498-02,309.406,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,2.2748600000000003
NCGC00160526-01,320.3919999999999,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,3.3908000000000023
NCGC00163333-01,146.14600000000002,NC(=O)CC[C@@H](N)C(=O)O,-1.3361999999999998
NCGC00092300-01,412.5550000000003,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,5.8006000000000055
NCGC00182606-01,1045.7159999999983,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,22.611800000000017
NCGC00095157-04,315.35400000000004,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,2.9079000000000006
NCGC00091502-01,146.14499999999998,O=c1ccc2ccccc2o1,1.793
NCGC00164632-01,312.453,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,3.8826000000000036
NCGC00091120-01,352.7700000000001,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.8103000000000007
NCGC00168353-01,266.68800000000005,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1.2894999999999994
NCGC00181339-01,612.6680000000003,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O,-1.6966999999999937
NCGC00164587-01,667.6880000000003,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O.O=S(=O)(O)O,-8.177200000000017
NCGC00167470-01,539.5920000000003,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-0.23379999999999784
NCGC00164560-01,286.33900000000006,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,1.0922999999999998
NCGC00091367-01,240.214,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.873199999999999
NCGC00182851-01,372.4610000000001,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,2.0118000000000005
NCGC00090766-01,358.4340000000001,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.7658
NCGC00167984-01,410.446,C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2.[Br-],2.4084000000000003
NCGC00166283-01,606.6340000000005,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+].[Na+],-1.157359999999995
NCGC00163132-01,336.23900000000003,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+],-0.47140000000000026
NCGC00181165-01,209.265,CCCCCCCCCC(=O)N[O-].[Na+],-0.2548999999999994
NCGC00091952-01,356.42200000000014,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1.O=C([O-])/C=C\C(=O)[O-],-1.790399999999996
NCGC00013895-01,424.088,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,5.456800000000003
NCGC00017259-04,484.3940000000001,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,3.9109000000000034
NCGC00160603-01,181.238,C(=Cc1ccncc1)c1ccccc1,3.2520000000000016
NCGC00091146-02,199.278,c1ccc2c(c1)Nc1ccccc1S2,3.894800000000001
NCGC00093949-03,330.468,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.8384000000000027
NCGC00016413-01,312.453,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,4.499500000000004
NCGC00163287-01,318.5010000000001,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.595200000000005
NCGC00025004-02,485.6280000000002,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,4.897000000000005
NCGC00016642-01,410.58300000000014,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,4.976400000000005
NCGC00160525-01,305.34100000000007,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,2.6407800000000003
NCGC00166138-01,384.5160000000001,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4.425900000000004
NCGC00258516-01,330.468,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,4.450000000000005
NCGC00021191-07,402.4870000000002,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,2.560600000000001
NCGC00181018-01,386.4880000000001,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,3.301700000000002
NCGC00159346-02,291.438,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4.877300000000004
NCGC00013051-01,166.21999999999997,CC(C)(C)c1cc(O)ccc1O,2.395300000000001
NCGC00253961-01,212.292,CC(C)(c1ccccc1)c1ccc(O)cc1,3.7181000000000024
NCGC00255032-01,411.3250000000001,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,5.943600000000005
NCGC00159464-02,426.7290000000001,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,8.190900000000008
NCGC00142625-06,430.7170000000003,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,8.840260000000002
NCGC00160622-01,402.6630000000002,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,8.223420000000006
NCGC00163754-02,279.336,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,1.8443400000000003
NCGC00160543-01,320.517,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.387000000000004
NCGC00095056-03,524.8740000000007,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,11.542499999999986
NCGC00181354-01,713.1439999999999,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,14.571659999999968
NCGC00260456-01,123.155,Cc1cc(O)ccc1N,1.2828199999999998
NCGC00164492-01,278.337,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,1.47644
NCGC00256303-01,209.292,CC1=Nc2ccc3ccccc3c2C1(C)C,4.2234000000000025
NCGC00260484-01,266.343,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,6.045620000000003
NCGC00160513-01,442.6840000000004,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7.570800000000009
NCGC00024777-02,449.6390000000003,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,4.847200000000005
NCGC00167499-01,384.90400000000017,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl,2.542500000000001
NCGC00167973-01,295.85400000000004,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,3.9755000000000043
NCGC00167529-01,394.89900000000017,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC.Cl,2.9960000000000018
NCGC00065440-02,284.831,CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C.Cl,3.313960000000002
NCGC00181797-01,1485.7320000000004,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)C(O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,0.5280000000000036
NCGC00160389-02,416.304,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.177980000000004
NCGC00167506-01,810.4660000000003,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,5.7194000000000065
NCGC00025273-01,387.9110000000001,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,3.783100000000003
NCGC00159507-02,226.659,C=CCOc1ccc(CC(=O)O)cc1Cl,2.5319000000000003
NCGC00168263-01,270.719,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,3.129500000000001
NCGC00254686-01,422.9279999999999,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.355900000000001
NCGC00159439-02,321.163,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,3.1013000000000015
NCGC00159413-02,89.13799999999999,CN(C)CCO,-0.45970000000000016
NCGC00015075-04,155.19699999999995,COC(=O)C1=CCCN(C)C1,0.4213
NCGC00024703-02,273.376,Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1,3.085440000000002
NCGC00160623-01,290.4030000000001,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,4.468000000000004
NCGC00015649-02,241.682,COc1nc(C)nc(Cl)c1NC1=NCCN1,0.8181199999999997
NCGC00093347-02,310.437,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,3.915600000000003
NCGC00259190-01,380.7840000000001,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,3.651200000000001
NCGC00181783-02,374.3740000000001,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,2.5251
NCGC00017136-01,547.5900000000004,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,1.2218000000000007
NCGC00167422-01,184.491,FC(F)OC(F)(F)C(F)Cl,2.3528000000000002
NCGC00015784-07,393.4620000000001,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,3.2794200000000027
NCGC00254747-01,308.139,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,5.473000000000002
NCGC00159452-02,236.20199999999997,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,0.6429000000000001
NCGC00016306-01,102.09300000000002,N[C@@H]1CONC1=O,-1.6249000000000007
NCGC00166104-01,205.34799999999996,NC(=O)CCCCC1CCSS1,2.1857999999999995
NCGC00167511-01,176.17499999999998,NC1=NC(=O)C(c2ccccc2)O1,0.5992000000000001
NCGC00015036-03,151.25299999999996,NC12CC3CC(CC(C3)C1)C2,1.9139
NCGC00015054-06,198.269,Nc1c2c(nc3ccccc13)CCCC2,2.695800000000001
NCGC00091663-03,142.58899999999997,Nc1ccc(Cl)cc1N,1.5044
NCGC00182047-01,285.235,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-1.8409000000000002
NCGC00025167-01,840.9240000000003,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O,2.5090000000000003
NCGC00160596-02,344.4719999999999,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O,4.7606000000000055
NCGC00165899-01,465.56800000000027,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,1.7409999999999992
NCGC00183123-01,504.4380000000002,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-7.572999999999988
NCGC00160446-01,205.232,O=C(/C=C/c1cccc(F)c1)NC1CC1,2.1174999999999997
NCGC00095105-01,556.8630000000002,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,3.157000000000001
NCGC00159389-03,236.3,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,0.8120999999999998
NCGC00181123-01,533.5780000000005,COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)/C=C\C(=O)O,1.204000000000002
NCGC00166218-01,302.24600000000004,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,3.147000000000001
NCGC00162100-02,435.31800000000015,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,3.639500000000001
NCGC00142391-03,441.40400000000017,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,-0.04479999999999945
NCGC00016743-01,288.3070000000001,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,1.1098000000000001
NCGC00016878-01,362.40700000000015,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,2.4247000000000005
NCGC00166115-01,631.5709999999999,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,10.95699999999999
NCGC00255250-01,265.338,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.2433000000000005
NCGC00182074-02,640.6490000000001,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,3.5120000000000022
NCGC00181304-01,111.104,NC1=NC(=O)N2CC12,-0.8386
NCGC00018117-07,180.167,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-1.0397000000000005
NCGC00164380-02,302.414,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3.973100000000003
NCGC00095896-01,564.8540000000003,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,10.96379999999999
NCGC00092384-02,266.68800000000005,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1.2894999999999994
NCGC00159329-02,300.398,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,3.5899000000000028
NCGC00167798-01,395.2720000000002,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,-0.5957000000000008
NCGC00159363-02,312.453,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.8826000000000036
NCGC00091819-01,106.12399999999997,O=Cc1ccccc1,1.4990999999999999
NCGC00185753-01,668.5410000000005,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OP(=O)(O)O,1.1044999999999991
NCGC00016682-02,436.5740000000002,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,2.4726
NCGC00164583-01,325.434,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,1.4062000000000001
NCGC00017291-05,376.369,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,-1.7235599999999989
NCGC00255123-01,270.372,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,4.785200000000004
NCGC00016335-01,266.34000000000003,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,4.604600000000004
NCGC00160654-01,166.17599999999996,CCOC(=O)c1ccc(O)cc1,1.5689
NCGC00258100-01,306.446,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,5.469900000000006
NCGC00258343-01,350.46400000000006,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,6.203600000000004
NCGC00022472-05,346.46700000000004,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,2.666700000000002
NCGC00015471-02,255.23399999999995,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-1.970899999999999
NCGC00182070-02,791.1150000000001,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-0.9884
NCGC00091643-07,167.25799999999998,Sc1nc2ccccc2s1,2.585
NCGC00183137-01,357.14300000000003,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],1.4504
NCGC00013724-01,398.297,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],-1.9332999999999958
NCGC00166037-02,210.135,O=P([O-])([O-])OC(CO)CO.[Ca+2],-3.1958999999999995
NCGC00013012-01,426.3400000000002,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].[Ca+2],-9.620000000000003
NCGC00168771-01,623.6780000000003,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],0.875000000000003
NCGC00094357-01,361.31,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],-5.726600000000004
NCGC00024772-01,206.633,Nc1c[n+](N2CCOCC2)no1.[Cl-],-4.4834999999999985
NCGC00255803-01,479.0200000000003,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],3.9287000000000027
NCGC00163245-01,891.5400000000005,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],-3.5355000000000087
NCGC00181356-01,471.4230000000001,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-],1.4696000000000013
NCGC00017146-01,396.5680000000001,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],-0.44049999999999767
NCGC00167486-01,471.38100000000026,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1.[Na+].[Na+],-7.99500000000001
NCGC00159391-02,838.0040000000001,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21.[Na+].[Na+],-1.5737
NCGC00260480-01,696.6780000000001,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],1.4714000000000025
NCGC00167581-01,628.6470000000003,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],-7.662680000000011
NCGC00182041-01,405.3580000000001,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.[Na+],-0.4825999999999999
NCGC00094720-01,420.41900000000015,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],-4.206299999999996
NCGC00017029-01,457.8710000000002,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],-1.7819799999999977
NCGC00159472-02,175.119,Nc1ccc(C(=O)[O-])c(O)c1.[Na+],-3.6581
NCGC00166169-01,255.665,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0.6878999999999995
NCGC00015876-07,314.411,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.4589999999999999
NCGC00255296-01,420.3770000000002,O=C1c2c(O)ccc(Nc3ccc(CCO)cc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,3.0598000000000014
NCGC00017066-01,370.3310000000002,Br.COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3.O,3.1366000000000023
NCGC00094561-01,350.458,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,5.760500000000005
NCGC00095837-01,222.37199999999996,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,4.396300000000004
NCGC00095209-01,270.284,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,3.8842000000000025
NCGC00165968-01,283.393,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,2.0644
NCGC00025158-01,408.4980000000001,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,3.858500000000002
NCGC00094280-01,235.674,C[C@@H]1C(=O)N=C2Nc3cccc(Cl)c3CN21,1.8522
NCGC00168347-01,261.365,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C,2.806700000000001
NCGC00163160-01,209.318,C=CCN1CCc2nc(N)sc2CC1,1.3119
NCGC00160642-01,383.47000000000025,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.7314000000000015
NCGC00167539-01,117.15099999999995,c1ccc2[nH]ccc2c1,2.1678999999999995
NCGC00094646-01,184.263,c1ccc2c(c1)sc1ccccc12,4.054500000000002
NCGC00254556-01,248.397,c1csc(-c2ccc(-c3cccs3)s2)c1,5.2051000000000025
NCGC00094810-01,308.333,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.609600000000003
NCGC00254359-01,399.4430000000002,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,2.871600000000001
NCGC00166145-02,1067.258999999999,CC(=O)O.CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,-3.517700000000014
